pax_id,origin,destination,treq,tdep,ttrav,tarr,tdrop,shareable,schedule_id,dist,origin_x,origin_y,destination_x,destination_y
353,4159110115,1569647891,2023-09-19 09:41:10,,0 days 00:03:36,2023-09-19 09:44:46,,False,,2168,4.3554528,52.002779,4.3635226,52.004393
354,4249122117,5315003498,2023-09-19 09:41:27,,0 days 00:05:16,2023-09-19 09:46:43,,False,,3165,4.3799325,51.9890633,4.3611483,51.9886459
355,1436427208,4246422182,2023-09-19 09:41:35,,0 days 00:06:11,2023-09-19 09:47:46,,False,,3719,4.3739406,52.0155653,4.3506608,51.996522
356,44822066,1413911024,2023-09-19 09:41:37,,0 days 00:04:07,2023-09-19 09:45:44,,False,,2477,4.3415255,52.0055666,4.36309,52.0074856
357,44731083,4124549371,2023-09-19 09:41:45,,0 days 00:04:16,2023-09-19 09:46:01,,False,,2569,4.3649406,51.9851685,4.3506233,51.9980382
358,1518087848,5119873484,2023-09-19 09:41:50,,0 days 00:05:14,2023-09-19 09:47:04,,False,,3146,4.3411228,51.9847584,4.3563443,52.0049608
359,44835830,5264539952,2023-09-19 09:42:10,,0 days 00:05:38,2023-09-19 09:47:48,,False,,3380,4.3785077,52.0081887,4.3405306,51.997689
360,1833104242,3790294280,2023-09-19 09:42:18,,0 days 00:05:27,2023-09-19 09:47:45,,False,,3271,4.3432972,51.9925756,4.3489205,52.0129511
361,1668136713,44844498,2023-09-19 09:42:21,,0 days 00:07:15,2023-09-19 09:49:36,,False,,4357,4.3450182,51.9785639,4.3510527,52.0102239
362,1436427189,1530303718,2023-09-19 09:42:28,,0 days 00:03:56,2023-09-19 09:46:24,,False,,2366,4.3313775,52.0112115,4.3571498,52.0149703
363,2670677182,1393024898,2023-09-19 09:42:30,,0 days 00:06:56,2023-09-19 09:49:26,,False,,4165,4.3301175,52.0072986,4.3565118,51.9926343
364,4124549374,1575265196,2023-09-19 09:42:32,,0 days 00:05:01,2023-09-19 09:47:33,,False,,3019,4.3518371,51.998128,4.3552306,52.0127585
365,4655063484,44841167,2023-09-19 09:42:32,,0 days 00:04:42,2023-09-19 09:47:14,,False,,2820,4.3525333,51.9995162,4.333542,52.0094138
366,2587864260,1584562931,2023-09-19 09:42:46,,0 days 00:05:02,2023-09-19 09:47:48,,False,,3020,4.3680172,52.00636,4.3410697,51.9939018
367,1679761119,44864531,2023-09-19 09:42:50,,0 days 00:08:23,2023-09-19 09:51:13,,False,,5032,4.3384617,51.9917351,4.376643,52.0150631
368,7098470106,1413910820,2023-09-19 09:42:51,,0 days 00:07:06,2023-09-19 09:49:57,,False,,4262,4.369788,51.9872178,4.3650896,52.0162895
369,44814944,484468704,2023-09-19 09:42:54,,0 days 00:05:28,2023-09-19 09:48:22,,False,,3287,4.3798817,52.0041352,4.3467511,52.0052288
370,2047160810,2381861256,2023-09-19 09:43:13,,0 days 00:07:56,2023-09-19 09:51:09,,False,,4767,4.3799083,51.9813031,4.3661929,51.9851207
371,44801590,599022490,2023-09-19 09:43:17,,0 days 00:04:12,2023-09-19 09:47:29,,False,,2528,4.3649966,52.0007895,4.3544622,52.0073325
372,672983381,3995048391,2023-09-19 09:43:19,,0 days 00:04:25,2023-09-19 09:47:44,,False,,2657,4.3713062,52.0095945,4.3450254,52.0154906
373,1448391106,44824388,2023-09-19 09:43:26,,0 days 00:05:07,2023-09-19 09:48:33,,False,,3079,4.3264664,52.0122315,4.3483706,52.0059303
374,1569647770,1569858134,2023-09-19 09:43:29,,0 days 00:04:01,2023-09-19 09:47:30,,False,,2413,4.3622497,52.0041913,4.3520333,52.0003091
375,2381851915,7399789770,2023-09-19 09:43:34,,0 days 00:03:35,2023-09-19 09:47:09,,False,,2155,4.3285923,52.010084,4.3489474,52.0059179
376,44847008,1566353937,2023-09-19 09:43:36,,0 days 00:06:32,2023-09-19 09:50:08,,False,,3920,4.3458927,52.0107901,4.3482872,51.9826618
377,44872126,44759037,2023-09-19 09:43:38,,0 days 00:05:38,2023-09-19 09:49:16,,False,,3389,4.3466103,52.0168247,4.3595571,51.9911921
378,4715765487,44774832,2023-09-19 09:43:38,,0 days 00:04:21,2023-09-19 09:47:59,,False,,2612,4.3420614,52.005605,4.360397,51.9946118
379,7399789770,1830076520,2023-09-19 09:43:46,,0 days 00:05:14,2023-09-19 09:49:00,,False,,3143,4.3489474,52.0059179,4.3479053,51.984269
380,4217824171,479575361,2023-09-19 09:43:51,,0 days 00:03:49,2023-09-19 09:47:40,,False,,2292,4.3567948,52.0035363,4.3605339,52.0137817
381,1435362510,3452720263,2023-09-19 09:43:53,,0 days 00:03:58,2023-09-19 09:47:51,,False,,2387,4.333561,52.0128152,4.3442942,52.0024378
382,1448535796,44854736,2023-09-19 09:44:18,,0 days 00:06:15,2023-09-19 09:50:33,,False,,3757,4.3470031,51.9835855,4.3479227,52.0125323
383,1435362502,1552651470,2023-09-19 09:44:28,,0 days 00:03:59,2023-09-19 09:48:27,,False,,2396,4.3372053,52.0128005,4.3400067,52.0016291
384,3669180604,2381861261,2023-09-19 09:44:28,,0 days 00:08:58,2023-09-19 09:53:26,,False,,5381,4.3616711,52.0193463,4.3669724,51.9852794
385,311106487,44732899,2023-09-19 09:44:47,,0 days 00:06:20,2023-09-19 09:51:07,,False,,3803,4.3649888,52.0110222,4.3440864,51.9855542
386,1421472378,44835279,2023-09-19 09:44:48,,0 days 00:05:49,2023-09-19 09:50:37,,False,,3496,4.3579007,51.9907554,4.3758912,52.0080683
387,1566353742,1576641163,2023-09-19 09:44:53,,0 days 00:05:00,2023-09-19 09:49:53,,False,,3001,4.3443514,51.9813585,4.3532575,52.001374
388,44715423,1413910861,2023-09-19 09:45:18,,0 days 00:04:16,2023-09-19 09:49:34,,False,,2563,4.3464685,51.9820369,4.347699,52.0007122
389,1552650403,44721739,2023-09-19 09:45:23,,0 days 00:06:42,2023-09-19 09:52:05,,False,,4027,4.3380298,51.9994236,4.3623013,51.9834621
390,44915906,44848435,2023-09-19 09:45:38,,0 days 00:08:47,2023-09-19 09:54:25,,False,,5276,4.3582942,52.0269338,4.3481815,52.0111369
391,44839193,3868737903,2023-09-19 09:45:47,,0 days 00:06:07,2023-09-19 09:51:54,,False,,3674,4.3616483,52.0089262,4.3712126,51.9845613
392,1436427174,1519890005,2023-09-19 09:45:53,,0 days 00:07:11,2023-09-19 09:53:04,,False,,4319,4.368024,52.0108508,4.3455153,51.9833541
393,1833104248,2323108159,2023-09-19 09:45:54,,0 days 00:05:49,2023-09-19 09:51:43,,False,,3494,4.3411872,51.9928222,4.3518544,52.0166429
394,1413911135,44847480,2023-09-19 09:46:14,,0 days 00:04:06,2023-09-19 09:50:20,,False,,2467,4.36476,52.016642,4.350223,52.0108989
395,1608998194,44835265,2023-09-19 09:46:20,,0 days 00:05:03,2023-09-19 09:51:23,,False,,3039,4.3410124,51.9867026,4.3501153,52.0081218
396,1413911044,1552650711,2023-09-19 09:46:22,,0 days 00:03:36,2023-09-19 09:49:58,,False,,2160,4.3641737,52.0081612,4.3410681,52.0002309
397,1566353725,44877771,2023-09-19 09:46:28,,0 days 00:10:05,2023-09-19 09:56:33,,False,,6051,4.3430424,51.9811267,4.3605175,52.0183782
398,44774832,44825826,2023-09-19 09:46:32,,0 days 00:03:23,2023-09-19 09:49:55,,False,,2034,4.360397,51.9946118,4.3460409,52.0062922
399,479577554,44861489,2023-09-19 09:46:51,,0 days 00:04:47,2023-09-19 09:51:38,,False,,2871,4.3600702,52.0046868,4.3458906,52.0142021
400,44852792,44783329,2023-09-19 09:46:55,,0 days 00:05:58,2023-09-19 09:52:53,,False,,3581,4.3672638,52.012132,4.3421259,51.9965676
401,44832338,44896436,2023-09-19 09:47:40,,0 days 00:03:49,2023-09-19 09:51:29,,False,,2294,4.3663179,52.0076444,4.3561176,52.0228411
402,1530303594,3669218090,2023-09-19 09:47:43,,0 days 00:03:40,2023-09-19 09:51:23,,False,,2205,4.3661302,52.0100524,4.3538621,52.0213718
403,5515088893,44779743,2023-09-19 09:47:46,,0 days 00:06:09,2023-09-19 09:53:55,,False,,3692,4.3560487,51.9832916,4.34237,51.9957755
404,44715974,44909275,2023-09-19 09:47:47,,0 days 00:09:35,2023-09-19 09:57:22,,False,,5755,4.3473889,51.9821834,4.356223,52.0255551
405,44701825,1436427141,2023-09-19 09:48:09,,0 days 00:06:49,2023-09-19 09:54:58,,False,,4095,4.3495274,51.979289,4.3466932,52.0105962
406,44850689,44779745,2023-09-19 09:48:24,,0 days 00:04:26,2023-09-19 09:52:50,,False,,2664,4.3404589,52.0116607,4.3438205,51.9957112
407,44740937,44840841,2023-09-19 09:48:34,,0 days 00:05:12,2023-09-19 09:53:46,,False,,3120,4.3628847,51.9873248,4.3528278,52.0093432
408,1518094750,44779311,2023-09-19 09:49:18,,0 days 00:03:50,2023-09-19 09:53:08,,False,,2305,4.3415303,51.9819443,4.3410138,51.9956271
409,44831894,4474343338,2023-09-19 09:49:29,,0 days 00:05:20,2023-09-19 09:54:49,,False,,3204,4.3723353,52.007378,4.3448318,51.995517
410,1436427187,5119873484,2023-09-19 09:49:36,,0 days 00:03:33,2023-09-19 09:53:09,,False,,2133,4.3681012,52.0110236,4.3563443,52.0049608
411,44765486,44853267,2023-09-19 09:49:59,,0 days 00:06:44,2023-09-19 09:56:43,,False,,4044,4.3427572,51.9926099,4.3707585,52.0122695
412,44718822,1580650064,2023-09-19 09:50:01,,0 days 00:07:36,2023-09-19 09:57:37,,False,,4567,4.3474074,51.9827434,4.3653807,52.0107386
413,1448535786,5171875765,2023-09-19 09:50:10,,0 days 00:08:10,2023-09-19 09:58:20,,False,,4906,4.3371594,51.9831906,4.3733667,52.0059639
414,3452839333,3669138217,2023-09-19 09:50:41,,0 days 00:05:33,2023-09-19 09:56:14,,False,,3338,4.3447043,51.9964707,4.3667906,52.0146043
415,44735955,44845674,2023-09-19 09:50:54,,0 days 00:05:59,2023-09-19 09:56:53,,False,,3590,4.3571227,51.986215,4.3640979,52.0106178
416,735308421,44831868,2023-09-19 09:51:06,,0 days 00:07:51,2023-09-19 09:58:57,,False,,4715,4.3845516,51.988975,4.3472902,52.0074178
417,44845283,44753930,2023-09-19 09:51:16,,0 days 00:08:27,2023-09-19 09:59:43,,False,,5076,4.3866317,52.0104541,4.3445864,51.9900133
418,248191382,2572707863,2023-09-19 09:51:22,,0 days 00:07:29,2023-09-19 09:58:51,,False,,4497,4.3639573,51.9851406,4.3669026,52.0020167
419,1679761088,1391531760,2023-09-19 09:51:24,,0 days 00:07:05,2023-09-19 09:58:29,,False,,4250,4.3496657,51.99026,4.3622868,52.0124708
420,620833182,4159110115,2023-09-19 09:51:48,,0 days 00:04:14,2023-09-19 09:56:02,,False,,2544,4.3663137,52.0148763,4.3554528,52.002779
421,44703099,1436427189,2023-09-19 09:52:15,,0 days 00:08:24,2023-09-19 10:00:39,,False,,5042,4.3408021,51.9794878,4.3313775,52.0112115
422,1448535806,5750227856,2023-09-19 09:52:15,,0 days 00:06:45,2023-09-19 09:59:00,,False,,4051,4.3413725,51.984209,4.3673863,52.0061722
423,8186855657,484468704,2023-09-19 09:52:20,,0 days 00:05:55,2023-09-19 09:58:15,,False,,3559,4.3697102,51.992966,4.3467511,52.0052288
424,1568976634,1575265479,2023-09-19 09:52:39,,0 days 00:07:52,2023-09-19 10:00:31,,False,,4723,4.3372336,51.9932068,4.3687033,52.0182154
425,44739628,1383461972,2023-09-19 09:52:42,,0 days 00:05:47,2023-09-19 09:58:29,,False,,3473,4.3678499,51.9870654,4.368192,52.0057377
426,2673589215,4552144483,2023-09-19 09:52:42,,0 days 00:06:44,2023-09-19 09:59:26,,False,,4049,4.3275971,52.0081297,4.3702905,52.0103909
427,44850701,44854736,2023-09-19 09:52:48,,0 days 00:03:54,2023-09-19 09:56:42,,False,,2341,4.3691623,52.0115658,4.3479227,52.0125323
428,1410537007,1413910857,2023-09-19 09:53:05,,0 days 00:04:43,2023-09-19 09:57:48,,False,,2838,4.3812747,52.006644,4.3477596,52.0004612
429,7229895331,4159110115,2023-09-19 09:53:06,,0 days 00:04:50,2023-09-19 09:57:56,,False,,2901,4.3326671,52.0082009,4.3554528,52.002779
430,617806644,1552650403,2023-09-19 09:53:09,,0 days 00:04:52,2023-09-19 09:58:01,,False,,2927,4.3687428,52.0051365,4.3380298,51.9994236
431,1402734930,44835816,2023-09-19 09:53:14,,0 days 00:05:19,2023-09-19 09:58:33,,False,,3195,4.3645967,51.990495,4.3601046,52.0082021
432,44809902,44873604,2023-09-19 09:53:16,,0 days 00:05:36,2023-09-19 09:58:52,,False,,3369,4.3459568,52.0026135,4.3607111,52.0172016
433,7003131561,1679761189,2023-09-19 09:53:19,,0 days 00:04:06,2023-09-19 09:57:25,,False,,2463,4.3435926,52.0045925,4.3436438,51.9962915
434,4502921354,1608998274,2023-09-19 09:53:21,,0 days 00:08:51,2023-09-19 10:02:12,,False,,5316,4.3728841,51.9982076,4.3385453,51.9881473
435,44753501,44848468,2023-09-19 09:53:21,,0 days 00:06:17,2023-09-19 09:59:38,,False,,3770,4.3544253,51.9899814,4.3703591,52.0111269
436,44812020,44845283,2023-09-19 09:53:26,,0 days 00:07:12,2023-09-19 10:00:38,,False,,4320,4.3457985,52.0030694,4.3866317,52.0104541
437,44711143,44768937,2023-09-19 09:53:28,,0 days 00:03:55,2023-09-19 09:57:23,,False,,2350,4.3592116,51.9811218,4.3591693,51.9932575
438,1474883280,44859610,2023-09-19 09:53:29,,0 days 00:05:21,2023-09-19 09:58:50,,False,,3213,4.3521305,51.9978318,4.3723303,52.0137388
439,1508965073,1803181007,2023-09-19 09:53:30,,0 days 00:03:55,2023-09-19 09:57:25,,False,,2351,4.3501061,52.0075105,4.3260494,52.0097274
440,44820020,618763989,2023-09-19 09:53:34,,0 days 00:04:47,2023-09-19 09:58:21,,False,,2877,4.3816219,52.0051195,4.3550532,52.0013032
441,2599554574,1402734804,2023-09-19 09:53:41,,0 days 00:06:19,2023-09-19 10:00:00,,False,,3795,4.3559854,52.0170664,4.3585123,51.9891754
442,44892459,1608998231,2023-09-19 09:53:43,,0 days 00:08:28,2023-09-19 10:02:11,,False,,5087,4.3579603,52.0219161,4.3409699,51.987324
443,44846551,1413910854,2023-09-19 09:53:47,,0 days 00:04:45,2023-09-19 09:58:32,,False,,2855,4.3309443,52.0106732,4.3438137,52.00027
444,672526443,1269112834,2023-09-19 09:53:47,,0 days 00:04:50,2023-09-19 09:58:37,,False,,2908,4.3578714,51.9835898,4.3500691,51.9964222
445,4095856086,312033061,2023-09-19 09:53:50,,0 days 00:03:32,2023-09-19 09:57:22,,False,,2127,4.3813323,52.0009226,4.3687273,52.0105157
446,44885449,5507717333,2023-09-19 09:53:55,,0 days 00:04:46,2023-09-19 09:58:41,,False,,2863,4.3653908,52.0203103,4.3376263,52.0131505
447,6248301254,44844070,2023-09-19 09:54:00,,0 days 00:07:02,2023-09-19 10:01:02,,False,,4222,4.3581654,51.9837695,4.3545139,52.0101122
448,4594247438,1552650601,2023-09-19 09:54:05,,0 days 00:03:38,2023-09-19 09:57:43,,False,,2181,4.3558765,52.0093968,4.336899,51.9999067
449,3151169335,44763547,2023-09-19 09:54:22,,0 days 00:04:31,2023-09-19 09:58:53,,False,,2714,4.3618783,52.0010243,4.3452786,51.9922505
450,1448509882,44729072,2023-09-19 09:54:22,,0 days 00:07:08,2023-09-19 10:01:30,,False,,4285,4.3703795,52.004445,4.3651191,51.9847102
451,7098468098,565034413,2023-09-19 09:54:39,,0 days 00:07:15,2023-09-19 10:01:54,,False,,4355,4.3715968,51.9838426,4.3364636,52.0011922
452,1448535839,44841563,2023-09-19 09:54:40,,0 days 00:05:40,2023-09-19 10:00:20,,False,,3406,4.3472291,51.9851892,4.3475464,52.0095413
453,4986579681,44771638,2023-09-19 09:54:50,,0 days 00:07:08,2023-09-19 10:01:58,,False,,4280,4.3276959,52.0071421,4.3347411,51.9939209
454,1552651190,44722233,2023-09-19 09:54:53,,0 days 00:07:05,2023-09-19 10:01:58,,False,,4250,4.3377554,52.0010194,4.3587,51.9834
455,44778412,44813101,2023-09-19 09:55:00,,0 days 00:03:25,2023-09-19 09:58:25,,False,,2052,4.3580317,51.9954142,4.3464973,52.0034633
456,1583992763,44820010,2023-09-19 09:55:05,,0 days 00:05:58,2023-09-19 10:01:03,,False,,3584,4.3523851,51.9839793,4.3508911,52.0051748
457,44839201,643586572,2023-09-19 09:55:10,,0 days 00:05:22,2023-09-19 10:00:32,,False,,3224,4.3752006,52.0088876,4.3450106,51.9965326
458,1570983366,44713428,2023-09-19 09:55:32,,0 days 00:05:05,2023-09-19 10:00:37,,False,,3057,4.3650207,51.9833412,4.3400387,51.9817347
459,1774593299,44826459,2023-09-19 09:55:38,,0 days 00:06:18,2023-09-19 10:01:56,,False,,3783,4.3373835,51.9812115,4.3503437,52.0063479
460,44815349,1584013904,2023-09-19 09:55:41,,0 days 00:04:14,2023-09-19 09:59:55,,False,,2547,4.3503,52.0042,4.347702,51.9895563
461,1584637025,44738227,2023-09-19 09:55:53,,0 days 00:03:45,2023-09-19 09:59:38,,False,,2254,4.3512118,51.9837075,4.3587863,51.9867239
462,2673589221,559635312,2023-09-19 09:55:56,,0 days 00:05:29,2023-09-19 10:01:25,,False,,3290,4.3292057,52.0067977,4.3426807,52.0017807
463,7229090978,1571088224,2023-09-19 09:55:57,,0 days 00:03:50,2023-09-19 09:59:47,,False,,2302,4.3594497,52.0011922,4.3527308,51.9936957
464,1569646643,44753928,2023-09-19 09:56:07,,0 days 00:04:42,2023-09-19 10:00:49,,False,,2823,4.3614027,52.0016495,4.3443631,51.9900047
465,1436427064,44741866,2023-09-19 09:56:11,,0 days 00:06:47,2023-09-19 10:02:58,,False,,4071,4.3643508,52.0017344,4.361137,51.9874776
466,5715066940,44820017,2023-09-19 09:56:11,,0 days 00:05:56,2023-09-19 10:02:07,,False,,3562,4.359206,51.9871696,4.3765025,52.0051171
467,44814389,4554554060,2023-09-19 09:56:12,,0 days 00:03:24,2023-09-19 09:59:36,,False,,2042,4.3628177,52.00389,4.3596948,52.0004968
468,1435362459,4246422182,2023-09-19 09:56:13,,0 days 00:05:17,2023-09-19 10:01:30,,False,,3170,4.3348268,52.010053,4.3506608,51.996522
469,44774818,44740051,2023-09-19 09:56:15,,0 days 00:03:37,2023-09-19 09:59:52,,False,,2172,4.34512,51.9946188,4.3606844,51.9871152
470,44810363,44722748,2023-09-19 09:56:26,,0 days 00:06:38,2023-09-19 10:03:04,,False,,3981,4.3774609,52.0025789,4.363279,51.9835344
471,1838103225,44847481,2023-09-19 09:56:40,,0 days 00:03:56,2023-09-19 10:00:36,,False,,2366,4.3645744,52.0143708,4.3537596,52.010851
472,1519889905,3534010196,2023-09-19 09:56:41,,0 days 00:05:34,2023-09-19 10:02:15,,False,,3348,4.3462152,51.9826697,4.3549626,52.0045232
473,1830058806,4486831034,2023-09-19 09:57:24,,0 days 00:08:23,2023-09-19 10:05:47,,False,,5037,4.341082,51.9834591,4.3741968,52.0061882
474,27082148,44825205,2023-09-19 09:57:29,,0 days 00:04:28,2023-09-19 10:01:57,,False,,2686,4.3789686,52.0083967,4.3519518,52.0061737
475,1402771560,1402734511,2023-09-19 09:57:36,,0 days 00:04:05,2023-09-19 10:01:41,,False,,2452,4.3352952,51.9843537,4.3662669,51.986333
476,4244308801,1552650539,2023-09-19 09:57:49,,0 days 00:04:27,2023-09-19 10:02:16,,False,,2678,4.3588475,52.0045663,4.3377156,51.9996892
477,44816477,44831868,2023-09-19 09:57:50,,0 days 00:05:22,2023-09-19 10:03:12,,False,,3220,4.3791671,52.0044718,4.3472902,52.0074178
478,1435362418,27082148,2023-09-19 09:58:01,,0 days 00:07:05,2023-09-19 10:05:06,,False,,4253,4.3418159,52.0081754,4.3789686,52.0083967
479,1356326512,1570983291,2023-09-19 09:58:02,,0 days 00:08:41,2023-09-19 10:06:43,,False,,5211,4.3770665,52.0108311,4.3674907,51.9829427
480,44891423,1449050796,2023-09-19 09:58:07,,0 days 00:03:25,2023-09-19 10:01:32,,False,,2057,4.3574182,52.0217325,4.3402209,52.0133105
481,44817944,6280811247,2023-09-19 09:58:12,,0 days 00:03:22,2023-09-19 10:01:34,,False,,2026,4.3513408,52.004756,4.3699184,52.0068995
482,44817455,4244384215,2023-09-19 09:58:12,,0 days 00:03:24,2023-09-19 10:01:36,,False,,2040,4.3819871,52.0046907,4.3606172,52.0057698
483,44859972,44807530,2023-09-19 09:58:19,,0 days 00:04:56,2023-09-19 10:03:15,,False,,2969,4.3737745,52.0138307,4.3498401,52.0020751
484,1435362459,4228809539,2023-09-19 09:58:22,,0 days 00:03:59,2023-09-19 10:02:21,,False,,2399,4.3348268,52.010053,4.3540308,52.0022546
485,44869806,1552651574,2023-09-19 09:58:29,,0 days 00:04:40,2023-09-19 10:03:09,,False,,2808,4.357907,52.0163548,4.3423014,52.0019958
486,1569647891,44845664,2023-09-19 09:58:31,,0 days 00:04:58,2023-09-19 10:03:29,,False,,2980,4.3635226,52.004393,4.3440013,52.0105147
487,44868262,311074746,2023-09-19 09:58:32,,0 days 00:07:36,2023-09-19 10:06:08,,False,,4567,4.3341,52.016,4.3692012,51.9981985
488,44708875,44805508,2023-09-19 09:58:36,,0 days 00:07:16,2023-09-19 10:05:52,,False,,4362,4.3564381,51.9806364,4.3439771,52.0016777
489,1402734973,1436427064,2023-09-19 09:58:39,,0 days 00:05:40,2023-09-19 10:04:19,,False,,3404,4.3709915,51.9920489,4.3643508,52.0017344
490,4344715216,44768937,2023-09-19 09:58:41,,0 days 00:07:33,2023-09-19 10:06:14,,False,,4532,4.328104,52.0063915,4.3591693,51.9932575
491,2162745213,44835812,2023-09-19 09:58:42,,0 days 00:03:41,2023-09-19 10:02:23,,False,,2217,4.3632475,52.0047395,4.3538147,52.0080283
492,1391531482,44855652,2023-09-19 09:58:46,,0 days 00:06:09,2023-09-19 10:04:55,,False,,3692,4.3674918,51.9918458,4.344155,52.012662
493,44789407,44891909,2023-09-19 09:59:04,,0 days 00:05:29,2023-09-19 10:04:33,,False,,3290,4.3567132,51.9977092,4.3529096,52.0218316
494,3377087989,44816475,2023-09-19 09:59:05,,0 days 00:04:01,2023-09-19 10:03:06,,False,,2417,4.3530767,52.0094521,4.3756315,52.0043654
495,1413911080,2321923795,2023-09-19 09:59:19,,0 days 00:04:14,2023-09-19 10:03:33,,False,,2549,4.3677449,52.0135149,4.3520093,52.0031914
496,1421472391,1519889948,2023-09-19 09:59:28,,0 days 00:03:57,2023-09-19 10:03:25,,False,,2374,4.3556867,51.9947004,4.3439887,51.9829076
497,44817967,1679761035,2023-09-19 09:59:31,,0 days 00:07:39,2023-09-19 10:07:10,,False,,4590,4.375039,52.0046752,4.3497004,51.9871901
498,44892459,643587012,2023-09-19 09:59:34,,0 days 00:09:07,2023-09-19 10:08:41,,False,,5476,4.3579603,52.0219161,4.3469587,51.9833275
499,44856860,582004773,2023-09-19 09:59:50,,0 days 00:05:35,2023-09-19 10:05:25,,False,,3352,4.3396683,52.0130517,4.3634067,52.0048011
